seed,comm
0.02,0.05174465967222044
0.05,0.021964658404486838
0.01,0.012186676119890036
0.0,0.005770535523538761
0.03,0.03363015515650641
0.0,0.003915888223459176
0.0,0.008329479266686543
0.01,0.015074291536469643
0.0,0.0018335184067875395
0.02,0.008557201783278593
0.03,0.011672539716450252
0.0,0.0021316705676864096
0.02,0.004319684850818275
0.0,0.005392563099092162
0.01,0.022685388431226625
0.0,0.002342959500606869
0.03,0.012055207450517306
0.0,0.002810142807842106
0.03,0.029615665431017686
0.02,0.012658554736745728
0.01,0.014151663196050306
0.0,0.005601504377202394
0.03,0.012860453050425278
0.01,0.004871383731221696
0.0,0.0037656383156046266
0.01,0.004230473968029637
0.04,0.03761882067908263
0.0,0.005852703441896717
0.0,0.0030660371821568844
0.0,0.010597313813366137
0.0,0.003570782966355759
0.01,0.006108597816211495
0.02,0.010667743457672957
0.01,0.004005099106247814
0.0,1.6433583671591263e-05
0.0,0.007477280570574025
0.04,0.012261801073817311
0.0,0.003296107353559162
0.0,0.017090927018454913
0.0,0.003704599290538716
0.01,0.01570111537080034
0.01,0.0015799716872829887
0.01,0.01971795275109929
0.01,0.0033078456276102986
0.0,0.005545160661756938
0.02,0.005143711689208065
0.02,0.0025730296720091464
0.03,0.009186373272419517
0.0,0.0011127883800477513
0.0,0.0017936082750136752
0.0,0.0010611399742227502
0.0,0.003760943005984172
0.0,0.008479729174541092
0.0,0.00278901391455006
0.0,0.0024650375507386897
0.0,0.002321830607314823
0.02,0.013292421535507104
0.0,0.0045755792251330535
0.0,0.0026012015297318743
0.0,0.0024415610026364163
0.02,0.006866890319914921
0.0,0.006690816209147871
0.02,0.0031951581967193873
0.02,0.004209345074737591
0.0,0.0010470540453613863
0.01,0.0022349673793364117
0.0,0.001777174691342084
0.01,0.004746958026279648
0.0,0.0025307718854250547
0.0,0.00418352087182509
0.02,0.006925581690170604
0.02,0.004878426695652378
0.0,0.0025965062201114197
0.0,0.006449007763694457
0.0,0.001530670936268215
0.0,0.003591911859647805
0.01,0.0023359165361761867
0.01,0.003331322175712572
0.0,3.521482215340985e-05
0.0,0.000870979934594337
0.0,0.003704599290538716
0.0,0.002408693835293234
0.0,0.00568367229556035
0.0,0.00415769666891259
0.0,0.003786767208896673
0.0,0.001974377695401179
0.0,0.006690816209147871
0.0,0.0026669358644182393
0.0,0.0044793253779137334
0.0,0.00392058353307963
0.0,0.0067189880668706
0.0,0.001866385574130722
0.01,0.002528424230614827
0.0,0.0023828696323807334
0.02,0.008158100465539948
0.0,0.0007935073258568353
0.0,0.004810344706155786
0.0,0.0039581460100432675
0.0,0.0027467561279659685
0.0,2.112889329204591e-05
0.0,0.0031176855879818857
0.0,0.0018922097770432227
0.0,0.0037210328742103074
0.01,0.00399101317738645
0.01,0.0017396122143784466
0.0,0.0017889129653932204
0.0,0.0017677840721011745
0.01,0.00027937092241705146
0.0,0.0015424092103193516
0.0,7.512495392727435e-05
0.0,0.002300701714022777
0.0,0.002145756496547774
0.0,0.001044706390551159
0.0,0.0036693844683853066
0.0,0.0018335184067875395
0.0,3.7562476963637176e-05
0.0,0.0013452062062602563
0.0,3.7562476963637176e-05
0.0,0.0007136870623091063
0.0,4.460544139431914e-05
0.01,0.001734916904757992
0.0,0.0018311707519773123
0.0,0.0020659362330000446
0.0,2.817185772272788e-05
0.01,0.0018123895134954937
0.0,2.817185772272788e-05
0.0,0.0017302215951375374
0.0,0.00028406623203750615
0.0,0.0016809208441227635
0.01,0.0016128388546261712
0.0,0.00011738274051136617
0.0,0.001138612582960252
0.0,3.2867167343182526e-05
0.0,0.00010564446646022955
0.01,0.0013381632418295744
0.0,3.521482215340985e-05
0.0,0.0001314686693727301
0.0,0.0003732771148261444
0.0,0.0007582925037034255
0.0,2.3476548102273234e-05
0.0,0.0005869137025568309
0.0,1.408592886136394e-05
0.0,0.0001009491568397749
0.01,5.8691370255683085e-05
0.0,1.408592886136394e-05
0.0,2.112889329204591e-05
0.0,1.6433583671591263e-05
0.0,4.225778658409182e-05
0.0,2.817185772272788e-05
0.0,4.930075101477379e-05
0.0,3.2867167343182526e-05
0.0,7.277729911704702e-05
0.0,2.3476548102273234e-05
0.0,2.3476548102273234e-05
0.0,9.860150202954759e-05
0.0,1.6433583671591263e-05
0.0,2.112889329204591e-05
0.0,1.8781238481818588e-05
0.0,1.8781238481818588e-05
0.0,1.408592886136394e-05
0.0,1.1738274051136617e-05
0.0,3.99101317738645e-05
0.0,1.1738274051136617e-05
0.0,2.112889329204591e-05
0.0,1.8781238481818588e-05
0.0,4.225778658409182e-05
0.0,5.3996060635228436e-05
0.0,2.3476548102273234e-05
0.0,4.225778658409182e-05
0.0,2.817185772272788e-05
0.0,5.164840582500112e-05
0.0,1.6433583671591263e-05
0.0,2.817185772272788e-05
0.0,2.3476548102273234e-05
0.0,2.582420291250056e-05
0.0,1.6433583671591263e-05
0.0,1.1738274051136617e-05
0.0,2.3476548102273234e-05
0.0,1.408592886136394e-05
0.0,1.8781238481818588e-05
0.0,2.582420291250056e-05
0.0,1.408592886136394e-05
0.0,3.99101317738645e-05
0.0,2.3476548102273234e-05
0.0,1.8781238481818588e-05
0.0,2.112889329204591e-05
0.0,2.112889329204591e-05
0.0,1.408592886136394e-05
0.0,1.408592886136394e-05
0.0,1.1738274051136617e-05
0.16,0.0
