seed,comm
0.01,0.000958357522645804
0.0,0.02123130511707627
0.01,0.004294178899547545
0.02,0.01751766971682378
0.0,0.012427931207131163
0.0,0.01950810457154968
0.0,0.007709863403336435
0.0,0.00484707747030474
0.0,0.015226212306907853
0.0,0.0057132852311576774
0.0,0.0010197906971743812
0.0,0.003790426868413212
0.0,0.005418405993420507
0.0,0.005203389882570487
0.0,0.0010505072844386697
0.14,0.030940818351317897
0.01,0.002890430861569556
0.0,0.01868490003286675
0.0,0.0018399235771308865
0.01,0.007046385118427802
0.0,0.0006296900389179161
0.0,0.0016679106884508704
0.01,0.007393482554514263
0.0,0.0011150121176936758
0.0,0.0023006723860952154
0.01,0.009267194377635866
0.01,0.011186981081653904
0.01,0.002214665941755207
0.0,0.009196546226928004
0.0,0.008941598552634407
0.03,0.010600294264905993
0.0,0.0031177336073252918
0.0,0.00123787846675083
0.0,0.0026016949412852436
0.0,0.008228973728102914
0.0,0.007359694308523546
0.0,0.0018092069898665978
0.0,0.001351529839628698
0.01,0.0012931683238265495
0.02,0.005277109692004779
0.02,0.012968543142982642
0.02,0.0024911152271338047
0.02,0.000936855911560802
0.01,0.0013238849110908382
0.01,0.006060382667244139
0.02,0.017800262319655237
0.0,0.0002703059679257396
0.0,0.00024880435684073755
0.0,0.007894162926922167
0.01,0.0009491425464665174
0.0,0.001068937236797243
0.0,0.002958007353550991
0.0,0.003922508193649653
0.0,0.0019904348547259004
0.0,0.03718550054214777
0.0,0.0014129630141572751
0.0,0.004202029137754679
0.01,0.003240599956382446
0.0,0.0017078422518944456
0.0,0.0004607488089643288
0.0,0.0006511916500029181
0.0,0.004625918042001862
0.01,0.00352626421794033
0.0,0.025586917191152393
0.01,0.01044363966985812
0.0,9.522142051929463e-05
0.0,0.004718067803794727
0.0,0.017293438629794475
0.0,0.004155954256858246
0.0,0.002156304425953059
0.01,0.0015972625377430067
0.0,0.0010351489908065254
0.0,0.001025934014627239
0.01,0.0025187601556716645
0.0,0.009887669440374497
0.01,0.031217267636696494
0.0,0.00031023753136931475
0.0,0.00035938407099217647
0.0,0.00017201288868001608
0.0,7.064815070786376e-05
0.0,0.00012900966651001208
0.0,6.143317452857717e-05
0.0,9.522142051929463e-05
0.0,0.0023836071717087946
0.01,0.003916364876196795
0.0,0.0022115942830287783
0.0,0.0002672343091993107
0.01,0.054294639648356506
0.0,0.00020272947594430468
0.01,0.05652159222501743
0.0,0.00398394136817823
0.0,0.0010412923082593832
0.0,0.0052986113030897815
0.0,0.00495458552572975
0.0,0.0015481159981201448
0.0,0.0018460668945837443
0.0,0.008975386798625126
0.0,0.0004699637851436154
0.0,0.0007034098483522087
0.01,0.0005252536422193348
0.0,0.0005375402771250503
0.0,0.0004269605629736114
0.01,0.000608188427832914
0.0,0.001173373633495824
0.0,0.006278470436820588
0.01,0.0003225241662750302
0.0,0.0003225241662750302
0.0,0.00010136473797215234
0.01,0.00045767715023789995
0.0,0.0001505112775950141
0.0,0.00017508454740644495
0.0,0.0020979429101509106
0.0,0.010861385256652445
0.0,0.0007709863403336435
0.0,0.005876083143658407
0.0,0.005593490540826952
0.0,0.0031423068771367227
0.0,0.0022238809179344937
0.0,0.0001351529839628698
0.0,0.0007034098483522087
0.0,0.0007249114594372107
0.0,0.013386288729776968
0.01,0.01286410674628406
0.0,0.012888680016095493
0.01,0.001044363966985812
0.0,6.450483325500604e-05
0.0,0.0010935105066086736
0.02,0.002896574179022414
0.01,0.0032897464960053076
0.0,0.0019075000691123212
0.01,0.0005682568643893389
0.0,0.004960728843182607
0.0,0.002398965465340939
0.0,0.007350479332344259
0.0,0.000608188427832914
0.0,0.00015358293632144294
0.0,2.150161108500201e-05
0.0,0.0002672343091993107
0.0,0.006668571095077053
0.0,0.0003993156344357517
0.0,0.0008293478561357918
0.0,0.002380535512982366
0.01,0.009165829639663715
0.0,0.0016863406408094434
0.0,0.000912282641749371
0.01,0.001173373633495824
0.01,0.001870640164395175
0.02,0.003461759384685324
0.0,0.00021808776957644898
0.0,0.0011580153398636798
0.01,0.0010720088955236717
0.0,0.00034402577736003217
0.0,0.0015296860457615718
0.01,0.0012010185620336838
0.0,0.00012286634905715434
0.0,0.00045767715023789995
0.0,9.522142051929463e-05
0.0,0.0008109179037772187
0.03,0.006118744183046287
0.0,0.001849138553310173
0.07,0.006118744183046287
0.0,0.002021151441990189
0.05,0.005482910826675513
0.0,0.0016464090773658684
0.0,0.0003870289995300362
0.0,0.00015972625377430065
0.0,0.002380535512982366
0.0,0.0004638204676907577
0.01,0.002380535512982366
0.0,0.00032559582500145905
0.0,0.0010627939193443852
0.0,0.0015296860457615718
0.01,0.0006696216023614912
0.0,0.0003378824599071745
0.01,0.0009921457686365215
0.01,0.0072337563007399625
0.0,0.0002764492853785973
0.0,5.836151580214832e-05
0.0,0.0025986232825588144
0.01,0.010652512463255282
0.0,0.0016832689820830147
0.01,0.024932653882423047
0.01,0.009731014845326624
0.0,0.05477074675095298
0.0,0.0017969203549608823
0.0,0.002441968687510943
0.0,0.00021194445212359127
0.0,0.0007034098483522087
0.01,0.0007648430228807859
0.01,0.0004945370549550462
0.01,0.0007064815070786376
0.01,0.0006788365785407778
0.0,0.00011057971415143891
0.01,0.0008416344910415073
0.0,0.0003071658726428859
0.01,0.0018399235771308865
0.0,0.0003716707058978919
0.0,0.0019075000691123212
0.0,0.0005191103247664771
0.0,0.002506473520765949
0.0,0.00045153383278504226
0.01,0.011521791882834649
0.0,0.00016279791250072953
0.0,0.0006849798959936356
0.0,0.002546405084209524
0.0,7.064815070786376e-05
0.0,9.522142051929463e-05
0.0,0.0003532407535393188
0.0,5.5289857075719456e-05
0.0,0.00018429952358573154
0.01,0.010962749994624597
0.01,0.0007433414117957838
0.01,0.0011918035858543973
0.0,5.836151580214832e-05
0.0,0.0004023872931621805
0.0,0.0002150161108500201
0.01,0.00014743961886858523
